amenity_id,nearest_first_road_id,nearest_first_road_name,nearest_second_road_id,nearest_second_road_name,nearest_third_road_id,nearest_third_road_name,nearest_fourth_road_id,nearest_fourth_road_name
9476b4bc-7d65-524a-ae50-d2eb6154d053,3164,SERANGOON NORTH AVENUE 1,2985,RIPLEY CRESCENT,3165,SERANGOON NORTH AVENUE 2,1409,JALAN HWI YOH
09081fdc-7e89-5dc3-94c4-c52afcbf07c4,3554,TAMPINES STREET 42,3515,TAMPINES AVENUE 7,3556,TAMPINES STREET 44,3548,TAMPINES STREET 24
fb7d3d22-c728-5428-a481-57be2d44fd13,629,CLEMENTI AVENUE 2,628,CLEMENTI AVENUE 1,637,CLEMENTI ROAD,665,COMMONWEALTH AVENUE WEST
2234a38c-bab5-53ff-9b4c-b4774293885e,3633,TELOK BLANGAH STREET 32,3632,TELOK BLANGAH STREET 31,3627,TELOK BLANGAH DRIVE,3629,TELOK BLANGAH HEIGHTS
c611bb89-24bb-5fb5-bd7d-f1315caed2f4,189,BEDOK NORTH STREET 2,191,BEDOK NORTH STREET 4,2616,NEW UPPER CHANGI ROAD,184,BEDOK NORTH AVENUE 3
d2c39ea3-3ef7-589d-a0c1-033337ce093d,2779,PASIR RIS STREET 71,2756,PASIR RIS DRIVE 10,846,ELIAS GREEN,2757,PASIR RIS DRIVE 12
5c01083a-ec07-519d-9996-73cb5730c07e,4108,YISHUN AVENUE 5,1512,JALAN LENGKOK SEMBAWANG,4129,YISHUN STREET 71,4120,YISHUN STREET 11
79955073-1d70-594d-99d5-22394ce01303,345,BUKIT BATOK STREET 11,358,BUKIT BATOK WEST AVENUE 3,363,BUKIT BATOK WEST AVENUE 8,361,BUKIT BATOK WEST AVENUE 6
8cab1926-be8e-5205-b7c8-d8dd60c35dc7,3627,TELOK BLANGAH DRIVE,3633,TELOK BLANGAH STREET 32,2824,PENDER ROAD,3999,WISHART ROAD
2ee7b143-4843-5905-9db9-183b8411a868,2400,MARINE PARADE ROAD,2397,MARINE CRESCENT,825,EAST COAST PARKWAY,2401,MARINE TERRACE
ff816570-b281-50a3-8e0e-a9560d81a6d2,190,BEDOK NORTH STREET 3,183,BEDOK NORTH AVENUE 2,187,BEDOK NORTH ROAD,184,BEDOK NORTH AVENUE 3
25d6e6b4-2519-5f76-b89d-9d24c66aedb4,3939,WELLINGTON CIRCLE,433,CANBERRA ROAD,3112,SEMBAWANG DRIVE,7,ADMIRALTY DRIVE
51b3c5a0-ddd6-5bae-8637-5f809a093261,146,BALAM ROAD,2338,MACPHERSON LANE,1542,JALAN MELOR,1355,JALAN CHENGKEK
d7d59357-c102-50b3-9986-0f38959c3a90,1249,HOUGANG STREET 52,1238,HOUGANG AVENUE 6,1240,HOUGANG AVENUE 8,1248,HOUGANG STREET 51
a53546a7-14ea-5e7c-a49a-f4ef8d1317b2,3341,STILL ROAD SOUTH,2398,MARINE DRIVE,825,EAST COAST PARKWAY,2399,MARINE PARADE CENTRAL
50c5f1a8-2a51-5348-932b-077d5b5864e2,2898,POTONG PASIR AVENUE 1,2900,POTONG PASIR AVENUE 3,2899,POTONG PASIR AVENUE 2,3281,SORBY ADAMS DRIVE
de148bcc-3ba6-50a2-a641-4ee1e9b5f926,2141,LORONG 1 TOA PAYOH,2179,LORONG 3 TOA PAYOH,3685,TOA PAYOH CENTRAL,2192,LORONG 4 TOA PAYOH
570395b2-bc46-504d-9c90-61092cd9eb84,323,BUANGKOK CRESCENT,327,BUANGKOK LINK,1253,HOUGANG STREET 93,326,BUANGKOK GREEN
55e2ecdd-1617-59cf-87b3-5c7f6c408db5,2038,LEMPENG DRIVE,635,CLEMENTI LANE,1511,JALAN LEMPENG,633,CLEMENTI AVENUE 6
c7eacbcb-dbd9-58da-903b-78ce6de82644,1847,JURONG WEST STREET 92,1846,JURONG WEST STREET 91,4152,YUNNAN WALK 3,4151,YUNNAN WALK 2
54f0c369-60e3-544b-aafa-1f03acbf8e15,1725,JALAN TERANG BULAN,3652,TERANG BULAN AVENUE,1339,JALAN BINTANG TIGA,481,CHAI CHEE AVENUE
8161f047-ef1a-5eb1-b4ca-6f28d54e51fa,2262,LORONG NAPIRI,2728,PARK VILLAS RISE,2727,PARK VILLAS GREEN,2889,POH HUAT ROAD WEST
9d7cce4a-48ff-5f2d-bb94-b1028c54c6bd,2920,PUNGGOL EAST,3613,TEBING LANE,2922,PUNGGOL FIELD WALK,841,EDGEDALE PLAINS
ba0ceb6d-3671-5805-b1f6-2de27912f4a0,4037,WOODLANDS DRIVE 60,4038,WOODLANDS DRIVE 61,4020,WOODLANDS AVENUE 9,4025,WOODLANDS CRESCENT
64d5fa82-35f3-525b-b294-1383f38f3489,353,BUKIT BATOK STREET 33,351,BUKIT BATOK STREET 31,359,BUKIT BATOK WEST AVENUE 4,352,BUKIT BATOK STREET 32
67ad6210-66bf-5cb1-bf66-22924f66b649,3521,TAMPINES CENTRAL 4,3520,TAMPINES CENTRAL 3,3518,TAMPINES CENTRAL 1,3522,TAMPINES CENTRAL 5
56f1cb0b-f3f7-565c-8af8-3ddd59af2989,3630,TELOK BLANGAH RISE,379,BUKIT PURMEI AVENUE,380,BUKIT PURMEI ROAD,382,BUKIT TERESA CLOSE
2745a85a-5fa3-546c-b00f-dd2ad95582ef,916,EVERTON PARK,917,EVERTON ROAD,445,CANTONMENT ROAD,443,CANTONMENT CLOSE
a6943602-0696-560d-96b0-acc201263514,2779,PASIR RIS STREET 71,3540,TAMPINES NORTH DRIVE 2,3539,TAMPINES NORTH DRIVE 1,2756,PASIR RIS DRIVE 10
7cae0c15-b28c-5830-8054-228c3da5899b,445,CANTONMENT ROAD,443,CANTONMENT CLOSE,4092,YAN KIT ROAD,1908,KEE SENG STREET
b20a10cb-946c-57e2-9782-6b8503d4e786,1364,JALAN DAMAI,1864,KAKI BUKIT VIEW,1682,JALAN SINGA,1719,JALAN TENAGA
48eba989-bc54-5af2-82e9-7b6dbdefc997,579,CHOA CHU KANG NORTH 7,572,CHOA CHU KANG CRESCENT,587,CHOA CHU KANG STREET 64,586,CHOA CHU KANG STREET 62
87c14872-0c6f-5843-8f85-fd9905dc7c5c,3135,SENJA ROAD,3136,SENJA WAY,3134,SENJA LINK,1762,JELAPANG ROAD
2aedb49b-42b6-5754-8218-62336dc05d06,486,CHAMPIONS WAY,4029,WOODLANDS DRIVE 17,4032,WOODLANDS DRIVE 43,4033,WOODLANDS DRIVE 44
f3301857-22d1-5d6a-b512-56969dd559a4,570,CHOA CHU KANG AVENUE 7,1223,HONG SAN TERRACE,1224,HONG SAN WALK,1906,KEAT HONG LINK
404b0d5c-b028-5188-a4cc-81c130e435c0,4109,YISHUN AVENUE 6,4125,YISHUN STREET 31,4112,YISHUN AVENUE 9,4104,YISHUN AVENUE 11
1f90f2f2-dc4d-5002-bb48-1c7ba0aab767,632,CLEMENTI AVENUE 5,629,CLEMENTI AVENUE 2,631,CLEMENTI AVENUE 4,630,CLEMENTI AVENUE 3
fbb639b4-79b7-5cfa-ae8a-74a8901f8b39,4016,WOODLANDS AVENUE 5,4034,WOODLANDS DRIVE 50,4015,WOODLANDS AVENUE 4,4032,WOODLANDS DRIVE 43
0c78199f-1b1a-5e22-93da-912fc45f1507,4110,YISHUN AVENUE 7,4121,YISHUN STREET 20,1638,JALAN SAJAK,1359,JALAN CHERPEN
1bb4676e-7f34-5f29-8830-d3a5da3e3ba9,2871,PIONEER ROAD NORTH,1848,JURONG WEST STREET 93,1949,KIAN TECK LANE,1833,JURONG WEST STREET 61
df024f5f-d4af-5255-93e1-5edba29d52f6,3166,SERANGOON NORTH AVENUE 3,3165,SERANGOON NORTH AVENUE 2,3167,SERANGOON NORTH AVENUE 4,3164,SERANGOON NORTH AVENUE 1
7e61121d-0021-5a7b-9f02-cd243f8e5c5b,2423,MARSILING ROAD,2410,MARSILING DRIVE,2413,MARSILING INDUSTRIAL ESTATE ROAD 2,4071,WOODLANDS STREET 13
97b78e29-b2a8-5df8-8093-bd2ec20a9716,4028,WOODLANDS DRIVE 16,4033,WOODLANDS DRIVE 44,4029,WOODLANDS DRIVE 17,4049,WOODLANDS HEIGHT
29ea3e42-bd9d-521e-9f01-4fca6bbf0aca,3167,SERANGOON NORTH AVENUE 4,3168,SERANGOON NORTH AVENUE 5,3166,SERANGOON NORTH AVENUE 3,3169,SERANGOON NORTH AVENUE 6
ca3644ed-c819-5610-8d84-7731e2da1843,4125,YISHUN STREET 31,4112,YISHUN AVENUE 9,4109,YISHUN AVENUE 6,4111,YISHUN AVENUE 8
42357794-fd31-5285-b86c-5a7fecaeaf41,3696,TOH GUAN ROAD,347,BUKIT BATOK STREET 22,334,BUKIT BATOK AVENUE 1,1798,JURONG EAST STREET 24
4128e6ba-769d-5690-9c5a-e85209bde34f,2772,PASIR RIS STREET 12,2771,PASIR RIS STREET 11,2761,PASIR RIS DRIVE 6,2775,PASIR RIS STREET 41
fa53ff10-158a-5931-9e05-883edbfbf115,187,BEDOK NORTH ROAD,194,BEDOK RESERVOIR CRESCENT,195,BEDOK RESERVOIR ROAD,190,BEDOK NORTH STREET 3
98704945-e581-526e-8e6b-69a4b166d97e,4074,WOODLANDS STREET 41,4072,WOODLANDS STREET 31,4007,WOODGROVE VIEW,127,ASHWOOD GROVE
6b666a8c-4d3e-5611-931e-19097a3b9561,1925,KENT ROAD,2479,MERGUI ROAD,2695,OXFORD ROAD,2959,RANGOON LANE
80892154-1d71-537e-a419-0577f785ed62,259,BISHAN LANE,262,BISHAN STREET 11,2951,RAFFLES INSTITUTION LANE,263,BISHAN STREET 12
697a4b50-4ee1-5138-90c7-d3c9fbc148e0,4099,YIO CHU KANG GARDENS,68,ANG MO KIO AVENUE 4,98,ANG MO KIO STREET 61,3177,SERENADE WALK
798d29a3-caad-5c0d-b3ec-587609c0b968,4131,YISHUN STREET 81,4107,YISHUN AVENUE 4,2686,ORCHID CLUB ROAD,4103,YISHUN AVENUE 1
321bc2dd-3e0f-55e7-ad05-c9e5701c520e,1364,JALAN DAMAI,1864,KAKI BUKIT VIEW,1719,JALAN TENAGA,1850,KAKI BUKIT AVENUE 1
46ddee54-54b8-56be-bb4d-75838411b444,73,ANG MO KIO CENTRAL 1,82,ANG MO KIO STREET 12,71,ANG MO KIO AVENUE 8,74,ANG MO KIO CENTRAL 2
f5e20ca4-30aa-58a4-a6a3-70a560120bc3,639,CLEMENTI STREET 12,638,CLEMENTI STREET 11,640,CLEMENTI STREET 13,3419,SUNSET LANE
76c55146-4324-54c8-bc07-7d0dd37b67a6,816,DURHAM ROAD,2694,OWEN ROAD,786,DORSET ROAD,3729,TRURO ROAD
71962695-f70c-5e43-82f2-3c3e33821c0d,2398,MARINE DRIVE,3341,STILL ROAD SOUTH,2399,MARINE PARADE CENTRAL,517,CHAPEL ROAD
c25aa94c-ac62-53b0-a2b6-3f765833f41d,3166,SERANGOON NORTH AVENUE 3,3164,SERANGOON NORTH AVENUE 1,1920,KENSINGTON PARK DRIVE,706,COURT ROAD
f7622524-c341-5fe6-a3c9-4782b67a07f2,3342,STIRLING ROAD,2464,MEI LING STREET,3343,STIRLING WALK,2459,MEI CHIN ROAD
1f3cc682-6f54-55f7-a562-ce5c01c4050d,362,BUKIT BATOK WEST AVENUE 7,359,BUKIT BATOK WEST AVENUE 4,353,BUKIT BATOK STREET 33,352,BUKIT BATOK STREET 32
766a7759-af7c-543f-8f12-5048b3e68510,2806,PEARL'S HILL ROAD,1484,JALAN KUKOH,3865,UPPER CROSS STREET,3264,SOLOMON STREET
14032e40-e969-5ec3-b380-cc3a74a8ea8a,678,COMPASSVALE WALK,674,COMPASSVALE LANE,673,COMPASSVALE DRIVE,676,COMPASSVALE ROAD
df1e00b1-0307-56b7-b082-a0c4a11aae1c,1811,JURONG ROAD,1829,JURONG WEST STREET 41,1830,JURONG WEST STREET 42,1816,JURONG WEST AVENUE 1
80044da5-9b8c-514a-ad23-73046f7f8282,3557,TAMPINES STREET 45,2771,PASIR RIS STREET 11,3556,TAMPINES STREET 44,2773,PASIR RIS STREET 13
7f1b8b27-efe0-5aa7-b812-543fff0fbfba,2516,MONTREAL LINK,2515,MONTREAL DRIVE,1927,KENYA CRESCENT,3378,SUDAN ROAD
ab87e3d5-f27e-59ec-baf0-dbf30cd5ba2e,1845,JURONG WEST STREET 82,624,CLEANTECH LOOP,3971,WESTWOOD WALK,1841,JURONG WEST STREET 74
3c87d1f0-1d67-5e4d-8eac-e0a2751f97f8,2774,PASIR RIS STREET 21,2783,PASIR RIS WALK,2760,PASIR RIS DRIVE 4,2758,PASIR RIS DRIVE 2
db8ab3a9-6156-5e44-9482-ef15710dd0c6,269,BISHAN STREET 23,265,BISHAN STREET 14,1336,JALAN BINCHANG,266,BISHAN STREET 15
54bd250a-d73b-5de5-8d18-23d1c0d95480,362,BUKIT BATOK WEST AVENUE 7,359,BUKIT BATOK WEST AVENUE 4,353,BUKIT BATOK STREET 33,352,BUKIT BATOK STREET 32
f1bf536a-651e-51ed-be5d-143df91e0c9a,52,ANCHORVALE DRIVE,2224,LORONG BUANG KOK,3126,SENGKANG EAST ROAD,3124,SENGKANG EAST AVENUE
b8475d7b-f2e1-5e63-b870-6b4abd0b097d,3567,TAMPINES STREET 91,3561,TAMPINES STREET 81,3507,TAMPINES AVENUE 1,3513,TAMPINES AVENUE 5
3c3f789e-9a70-563f-9de9-4115d7345913,485,CHAI CHEE STREET,484,CHAI CHEE ROAD,187,BEDOK NORTH ROAD,182,BEDOK NORTH AVENUE 1
6a5e5bb8-4028-5c22-80f3-8e6863253b1e,673,COMPASSVALE DRIVE,678,COMPASSVALE WALK,676,COMPASSVALE ROAD,674,COMPASSVALE LANE
c304b9ef-bd2d-5724-9407-331f24877a1f,9,ADMIRALTY LINK,3112,SEMBAWANG DRIVE,7,ADMIRALTY DRIVE,8,ADMIRALTY LANE
74aee796-b192-541d-9e2c-859766ad9bb0,1723,JALAN TENTERAM,1309,JALAN BAHAGIA,1525,JALAN MA'MOR,2371,MAR THOMA ROAD
3a08326e-abc4-5bd5-90df-42cfeb590945,4123,YISHUN STREET 22,4122,YISHUN STREET 21,4121,YISHUN STREET 20,4112,YISHUN AVENUE 9
c4910d12-d058-533a-8959-8f3db1ed48f5,1607,JALAN PUNAI,1719,JALAN TENAGA,1682,JALAN SINGA,979,FOO KIM LIN ROAD
df5f81f4-00ac-54a3-938d-b9d7c3e390be,1019,GANGSA ROAD,376,BUKIT PANJANG ROAD,2847,PETIR ROAD,2825,PENDING ROAD
74589851-1e37-5e9b-b581-d6823996e8cd,4128,YISHUN STREET 61,4115,YISHUN CENTRAL 2,4119,YISHUN RING ROAD,4107,YISHUN AVENUE 4
239ebbe2-d011-5878-b4cb-26fb8b0f6b5b,3024,ROWELL ROAD,1892,KAMPONG KAPOR ROAD,1197,HINDOO ROAD,778,DESKER ROAD
f02af82b-a5d0-583d-ba72-c054763d10d4,182,BEDOK NORTH AVENUE 1,485,CHAI CHEE STREET,484,CHAI CHEE ROAD,481,CHAI CHEE AVENUE
32e1c132-5a45-59c3-a34e-51b64e13e232,807,DUNDEE ROAD,3349,STRATHMORE AVENUE,745,DAWSON ROAD,2374,MARGARET DRIVE
435cdd3c-370a-5220-b368-b1bb8ff52e0c,2774,PASIR RIS STREET 21,2772,PASIR RIS STREET 12,2771,PASIR RIS STREET 11,2758,PASIR RIS DRIVE 2
34a31d67-bc26-51d8-8129-acf301264aac,2783,PASIR RIS WALK,2760,PASIR RIS DRIVE 4,2775,PASIR RIS STREET 41,2310,LOYANG DRIVE
57e7bd4f-e6ff-503b-b059-4b1e2a2d2bcb,2401,MARINE TERRACE,2400,MARINE PARADE ROAD,1721,JALAN TENGGIRI,2397,MARINE CRESCENT
aa29b96e-bb5d-5ee6-a7c8-0407100fc1da,841,EDGEDALE PLAINS,843,EDGEFIELD WALK,842,EDGEFIELD PLAINS,2919,PUNGGOL DRIVE
5bbee4d3-9284-5326-97d7-aedfce2575a2,68,ANG MO KIO AVENUE 4,3177,SERENADE WALK,2442,MAYFLOWER DRIVE,3665,THOMSON CLOSE
d3ec18c9-1555-5c3d-8deb-58d47e6881cf,2446,MAYFLOWER ROAD,2448,MAYFLOWER WAY,2444,MAYFLOWER PLACE,2447,MAYFLOWER TERRACE
f07c3fdf-eb2c-5279-862d-7faae2a9a354,2774,PASIR RIS STREET 21,2772,PASIR RIS STREET 12,2758,PASIR RIS DRIVE 2,2771,PASIR RIS STREET 11
41a9264b-a9f9-51f2-9935-3645c102a07d,2939,QUEEN'S CLOSE,2943,QUEENSWAY FLYOVER,2459,MEI CHIN ROAD,2940,QUEEN'S CRESCENT
7fd84dbf-2231-5cd8-9f9d-fcdaca638844,4132,YONG SIAK STREET,524,CHAY YAN STREET,2510,MOH GUAN TERRACE,2827,PENG NGUAN STREET
0d3dda0e-b6bd-5dc4-9c24-e567e533ed7b,3846,UN-NAMED ROAD,301,BRADDELL RISE,2179,LORONG 3 TOA PAYOH,2160,LORONG 1A TOA PAYOH
2a9db1e5-750d-5953-8569-253350b7d709,4016,WOODLANDS AVENUE 5,4034,WOODLANDS DRIVE 50,4027,WOODLANDS DRIVE 14,4032,WOODLANDS DRIVE 43
25ef463a-2233-504f-860f-1d7eb04a2003,1762,JELAPANG ROAD,3134,SENJA LINK,3135,SENJA ROAD,3075,SEGAR CLOSE
26ad471a-8808-517d-a056-7c55e2f987f5,1633,JALAN RUMAH TINGGI,1472,JALAN KILANG BARAT,26,ALEXANDRA ROAD,1471,JALAN KILANG
443d2cfa-355c-573a-94e1-6089d8ec2ebc,1830,JURONG WEST STREET 42,1811,JURONG ROAD,1816,JURONG WEST AVENUE 1,1832,JURONG WEST STREET 52
e048440e-6712-531d-ae1e-38468ec77c3e,1248,HOUGANG STREET 51,329,BUANGKOK VIEW,326,BUANGKOK GREEN,1249,HOUGANG STREET 52
c95533bd-216f-5422-acbd-88df4c110172,572,CHOA CHU KANG CRESCENT,579,CHOA CHU KANG NORTH 7,3392,SUNGEI KADUT AVENUE,587,CHOA CHU KANG STREET 64
0455f936-16af-5a5b-bd32-4838231bde70,843,EDGEFIELD WALK,842,EDGEFIELD PLAINS,2919,PUNGGOL DRIVE,841,EDGEDALE PLAINS
31bdfc52-9577-59b7-b8a5-54092c06457c,934,FAJAR ROAD,3076,SEGAR ROAD,375,BUKIT PANJANG RING ROAD,3051,SAUJANA ROAD
d578e0bf-6b94-5a79-ac2a-b1fc6be38cd7,205,BEDOK SOUTH AVENUE 2,189,BEDOK NORTH STREET 2,2616,NEW UPPER CHANGI ROAD,3585,TANAH MERAH KECHIL ROAD
0227376e-3d5b-5b14-aa93-f8510dcd51d6,2921,PUNGGOL FIELD,2926,PUNGGOL ROAD,2923,PUNGGOL PLACE,672,COMPASSVALE CRESCENT
67a27dcb-c07b-57f7-974a-4fe6f500b343,3853,UPPER ALJUNIED LINK,1455,JALAN KEMAJUAN,1673,JALAN SETIA,1886,KAMPONG AMPAT
4488274c-210c-5041-afd1-6e9b518e63dd,1962,KIM KEAT LINK,1959,KIM KEAT AVENUE,3686,TOA PAYOH EAST,1525,JALAN MA'MOR
1d0591f6-4c3f-5b20-b9b0-37ea959af640,860,EMPRESS ROAD,1975,KING'S ROAD,943,FARRER ROAD,1974,KING'S DRIVE
48973a22-0142-558a-ab59-93850ff18259,2923,PUNGGOL PLACE,2931,PUNGGOL WALK,2918,PUNGGOL CENTRAL,2928,PUNGGOL ROAD - TRACK 13
9dcd9441-e41f-5b0e-897e-d8b5b87f7405,1844,JURONG WEST STREET 81,1845,JURONG WEST STREET 82,1820,JURONG WEST AVENUE 5,1839,JURONG WEST STREET 72
8f17f4c0-f0bf-5a13-8448-331b700bab0f,1321,JALAN BATU,1893,KAMPONG KAYU ROAD,1887,KAMPONG ARANG ROAD,3038,SAMPAN PLACE
bfc79a4e-83ec-5334-9555-8211c9ff7a4e,1800,JURONG EAST STREET 32,1812,JURONG ROAD - TRACK 18,1799,JURONG EAST STREET 31,1813,JURONG ROAD - TRACK 20
cb2fa32b-17b2-594a-b27b-18ac1d2f5689,4077,WOODLANDS STREET 83,4075,WOODLANDS STREET 81,4076,WOODLANDS STREET 82,4015,WOODLANDS AVENUE 4
07497249-f1c7-53df-a5f9-a580bcaa4506,3856,UPPER BOON KENG ROAD,1045,GEYLANG SQUARE,2139,LORONG 1 GEYLANG,2177,LORONG 3 GEYLANG
86e01c48-3b59-52a8-9abf-bc358f210981,1791,JURONG EAST AVENUE 1,1798,JURONG EAST STREET 24,1796,JURONG EAST STREET 13,1792,JURONG EAST CENTRAL
a06ce6ef-9568-56f1-bfac-906d391a0a4a,263,BISHAN STREET 12,262,BISHAN STREET 11,3689,TOA PAYOH NORTH,302,BRADDELL ROAD
36b76400-1f8a-545e-a91e-43341b3fc1e1,1709,JALAN TECK WHYE,580,CHOA CHU KANG ROAD,1010,GALISTAN AVENUE,2855,PHOENIX ROAD
1a4a304a-f177-5d58-8351-aa08157ea9f8,3685,TOA PAYOH CENTRAL,2192,LORONG 4 TOA PAYOH,2141,LORONG 1 TOA PAYOH,2179,LORONG 3 TOA PAYOH
cf07280a-cbd9-5484-bf8b-b34f2000689d,1525,JALAN MA'MOR,1309,JALAN BAHAGIA,3976,WHAMPOA ROAD,1723,JALAN TENTERAM
14e75451-3f7b-564b-98b7-573d69a6465c,4104,YISHUN AVENUE 11,4109,YISHUN AVENUE 6,4127,YISHUN STREET 42,4125,YISHUN STREET 31
2d2f9479-d3ac-5d59-91e5-a76059778f3c,4044,WOODLANDS DRIVE 71,4018,WOODLANDS AVENUE 7,4043,WOODLANDS DRIVE 70,4023,WOODLANDS CIRCLE
d188a7e6-be6b-5c5d-a71e-57397bd5c0c0,2996,RIVERVALE LANE,2998,RIVERVALE STREET,2995,RIVERVALE DRIVE,328,BUANGKOK SOUTH FARMWAY 1
182b93e3-c692-543e-b4ee-a8e1c42ae914,571,CHOA CHU KANG CENTRAL,1999,KRANJI EXPRESSWAY,576,CHOA CHU KANG LOOP,565,CHOA CHU KANG AVENUE 1
93c3db32-829e-5b6f-9974-d861a43dfe01,2210,LORONG AH SOO,1594,JALAN PELIKAT,1722,JALAN TENON,1536,JALAN MASTULI
c1523ca3-0dac-5712-9b1b-0f77bf14e5a1,2773,PASIR RIS STREET 13,2771,PASIR RIS STREET 11,1319,JALAN BATALONG,2772,PASIR RIS STREET 12
80855663-40b5-5a47-b8ff-470527917865,3511,TAMPINES AVENUE 3,3507,TAMPINES AVENUE 1,3561,TAMPINES STREET 81,3516,TAMPINES AVENUE 8
94ff9bdb-08a6-5e1c-af66-2eabd09f84e9,4137,YUAN CHING ROAD,3470,TAH CHING ROAD,4139,YUNG AN ROAD,4144,YUNG SHENG ROAD
a656bae4-3675-5f40-b4e8-2e2a6b90fdbf,2879,PIPIT ROAD,614,CIRCUIT ROAD,31,ALJUNIED AVENUE 2,35,ALJUNIED CRESCENT
b04f86d4-5086-52d8-9c61-4e6b709d85c3,2994,RIVERVALE CRESCENT,2995,RIVERVALE DRIVE,3357,STREET. ANNE'S WOOD,2998,RIVERVALE STREET
743a5d66-3a59-560f-8b9f-55e29ffa1d9e,1762,JELAPANG ROAD,3134,SENJA LINK,3135,SENJA ROAD,3051,SAUJANA ROAD
8d1802d1-e65b-5a99-aff0-478365774a84,4044,WOODLANDS DRIVE 71,4017,WOODLANDS AVENUE 6,4043,WOODLANDS DRIVE 70,4065,WOODLANDS RING ROAD
79c65a73-c8ba-5e77-94af-28ef14d792b1,1307,JALAN AYER,1045,GEYLANG SQUARE,3244,SIMS WAY,2289,LORONG TAHAR
4aae287e-0de6-5fc2-8954-ba277e99c86a,3939,WELLINGTON CIRCLE,433,CANBERRA ROAD,3112,SEMBAWANG DRIVE,766,DELHI ROAD
812a243a-9e16-54ad-bdbe-3e90731c53dd,629,CLEMENTI AVENUE 2,630,CLEMENTI AVENUE 3,1532,JALAN MAS KUNING,628,CLEMENTI AVENUE 1
06cdcf2e-309c-5385-b082-221300547b1e,483,CHAI CHEE LANE,2051,LENGKONG TUJOH,3120,SENANG CRESCENT,2046,LENGKONG EMPAT
73be3abc-fdaa-51c4-87d1-7bab25c9d9fd,2758,PASIR RIS DRIVE 2,2773,PASIR RIS STREET 13,2314,LOYANG RISE,2316,LOYANG VIEW
8e4359e1-2d72-5064-b10b-91df3927544d,301,BRADDELL RISE,3846,UN-NAMED ROAD,3689,TOA PAYOH NORTH,259,BISHAN LANE
62f0b89c-3e54-5847-a178-4b49d783d0b2,206,BEDOK SOUTH AVENUE 3,2720,PARBURY AVENUE,3586,TANAH MERAH KECHIL ROAD SOUTH,1937,KEW AVENUE
f523702f-c797-54cb-a0e4-d1d39ec94aa6,4016,WOODLANDS AVENUE 5,4034,WOODLANDS DRIVE 50,4015,WOODLANDS AVENUE 4,3286,SOUTH WOODLANDS DRIVE
265d7eab-dfee-55df-b669-3b165e4b3ef6,3121,SENG POH LANE,861,ENG HOON STREET,3683,TIONG POH ROAD,870,ENG WATT STREET
3e460573-5bea-5c95-ab2e-df14e7a17602,4128,YISHUN STREET 61,4115,YISHUN CENTRAL 2,4119,YISHUN RING ROAD,4107,YISHUN AVENUE 4
294509c9-3e47-5fbb-9904-f41ec0259756,356,BUKIT BATOK STREET 52,355,BUKIT BATOK STREET 51,341,BUKIT BATOK EAST AVENUE 5,335,BUKIT BATOK CENTRAL
43fbdc7c-a0e9-5d2d-bc87-4ec0de48810f,3552,TAMPINES STREET 34,3551,TAMPINES STREET 33,3557,TAMPINES STREET 45,3550,TAMPINES STREET 32
99d6d975-fa0c-528e-9a46-a5aaf33d6091,3728,TRONOH ROAD,1914,KEMPAS ROAD,2846,PETALING ROAD,1272,IDRIS ROAD
af9da227-0aa9-5d6e-983c-563e340050df,3156,SERANGOON AVENUE 3,2227,LORONG CHUAN,607,CHUAN WALK,2079,LI HWAN PLACE
e01587ae-8662-5fa9-b155-ce50888c6b4a,1047,GHIM MOH ROAD,829,EAST SUSSEX LANE,1103,GROVE AVENUE,3012,ROCHESTER PARK
1dde5a55-4389-5523-b19c-a3a70514c73a,1798,JURONG EAST STREET 24,1791,JURONG EAST AVENUE 1,345,BUKIT BATOK STREET 11,363,BUKIT BATOK WEST AVENUE 8
a5f78ed7-58b7-5139-9fb4-07b060b1844c,2776,PASIR RIS STREET 51,3555,TAMPINES STREET 43,2755,PASIR RIS DRIVE 1,2746,PASIR RIS CENTRAL
3321c989-5e1c-53d6-a75d-2d38eae20a0a,345,BUKIT BATOK STREET 11,1798,JURONG EAST STREET 24,358,BUKIT BATOK WEST AVENUE 3,363,BUKIT BATOK WEST AVENUE 8
dfee7430-6244-5620-9dc3-ffc0ee02663c,2847,PETIR ROAD,461,CASHEW ROAD,2825,PENDING ROAD,376,BUKIT PANJANG ROAD
b70457d2-1edb-5891-98d0-ad0a721b4a40,2999,RIVERVALE WALK,2996,RIVERVALE LANE,328,BUANGKOK SOUTH FARMWAY 1,3125,SENGKANG EAST DRIVE
0402431d-892c-5f16-8391-9f7c17fca6ec,3949,WEST COAST LANE,3952,WEST COAST PLACE,3944,WEST COAST DRIVE,2713,PANDAN CIRCUS
0f541c4c-c535-56b2-992c-0aa8176869ac,1239,HOUGANG AVENUE 7,1237,HOUGANG AVENUE 5,2251,LORONG LOW KOON,1129,HAI SING CRESCENT
1c82082e-31ec-5042-b0e5-5455efd5ae6a,2423,MARSILING ROAD,2413,MARSILING INDUSTRIAL ESTATE ROAD 2,2410,MARSILING DRIVE,2412,MARSILING INDUSTRIAL ESTATE ROAD 10
5e45b622-39f2-5578-8252-687f806b8892,2774,PASIR RIS STREET 21,2758,PASIR RIS DRIVE 2,2783,PASIR RIS WALK,2005,KUALA LOYANG ROAD
