id,amenity_type,amenity_name,postalcode,lat,lon,amenity_category_id,pa_id,sz_id,rn_id
38056,bus_stops,seatrium tuas yard,24549,1.30273638896787,103.65543583300811,11,15,61,2647
38057,bus_stops,opp crystal offshore,24559,1.30079305601761,103.6574800000263,11,15,61,2647
38058,bus_stops,seng heng engrg,24571,1.32367555849755,103.6690675022225,11,15,144,15968
38059,bus_stops,opp esab,24581,1.3249613889807,103.666995833031,11,15,144,15968
38060,bus_stops,bef joo koon way,24599,1.32562284433654,103.66926644008088,11,15,144,15969
38061,bus_stops,progress galvanizing,24601,1.31333999996651,103.65486500001047,11,30,279,1489
38062,bus_stops,opp progress galvanizing,24609,1.3134310373537,103.65475166394909,11,30,279,1489
38063,bus_stops,bef marinteknik,24611,1.31085562935941,103.65254056553094,11,30,279,1491
38064,bus_stops,opp marinteknik,24619,1.31113971951498,103.65260471956782,11,30,279,1491
38065,bus_stops,aft ocean tanker,24621,1.30797138899535,103.6497794440252,11,30,279,1496
38066,bus_stops,opp ocean tanker,24629,1.3085113890287,103.65015527797974,11,30,279,11713
38067,bus_stops,bef benoi rd,24631,1.32056657586424,103.67824444522353,11,15,138,11035
38068,bus_stops,aft benoi rd,24639,1.32041012800861,103.67791569301414,11,15,138,11035
38069,bus_stops,w atelier,24641,1.31424000000651,103.66551388890647,11,15,138,11065
38070,bus_stops,metall-treat ind,24651,1.31490027800406,103.66882611097928,11,15,138,11065
38071,bus_stops,hiap teck metal co,24671,1.30957805602715,103.66123000003104,11,15,138,5615
38072,bus_stops,opp hiap teck metal co,24679,1.30929393064989,103.6612549652211,11,15,61,5615
38073,bus_stops,opp jurong insp ctr,24681,1.31200874931979,103.65863348470845,11,15,138,5618
38074,bus_stops,jurong insp ctr,24689,1.31152436181276,103.65889588893424,11,15,61,5612
38075,bus_stops,aft tuas rd,24691,1.31344500002083,103.65712805602767,11,15,138,8756
38076,bus_stops,bef tuas rd,24699,1.31345305601187,103.65690250002406,11,30,279,5619
38077,bus_stops,tuas cres stn exit b,24701,1.321386,103.649116,11,30,102,2395
38078,bus_stops,tuas cres stn exit a,24709,1.32089,103.649026,11,30,279,10658
38079,bus_stops,tuas west rd stn exit b,24711,1.329871,103.639994,11,30,102,22609
38080,bus_stops,tuas west rd stn exit a,24719,1.330051,103.639332,11,30,279,21232
38081,bus_stops,tuas ter,25009,1.34499542766088,103.63920357507963,11,30,176,24846
38082,bus_stops,aft tuas sth blvd,25059,1.270007,103.61725,11,30,332,10453
38083,bus_stops,kyocera chemical,25061,1.32758500003063,103.64528750001706,11,30,102,17114
38084,bus_stops,opp kyocera chemical,25069,1.32751179627799,103.645518021535,11,30,102,17114
38085,bus_stops,opp nissin trspt,25071,1.32958277801799,103.6432063890228,11,30,102,17115
38086,bus_stops,nissin trspt,25079,1.32944568983893,103.64347153803386,11,30,102,17115
38087,bus_stops,aft tuas ave 7,25091,1.33443305603142,103.64520499998908,11,30,102,17102
38088,bus_stops,opto-pharm,25099,1.33392910725335,103.6449493341418,11,30,102,17102
38089,bus_stops,opp smc mfg,25101,1.33428472907824,103.64783751324052,11,30,102,17101
38090,bus_stops,smc mfg,25109,1.33462333299665,103.64732250002416,11,30,102,17113
38091,bus_stops,aft tuas ave 10,25111,1.33239888543698,103.64981610844488,11,30,102,17126
38092,bus_stops,bef tuas ave 10,25119,1.33212638903277,103.64991694402984,11,30,102,17111
38093,bus_stops,aft tuas ave 8,25121,1.33060763294167,103.651696635235,11,30,102,33529
38094,bus_stops,aft tuas ave 6,25129,1.32994444402601,103.65226388900422,11,30,102,17129
38095,bus_stops,mercedes-benz logistics,25151,1.32913728132074,103.65325524319752,11,30,102,33527
38096,bus_stops,toyochem ink,25161,1.32735422944929,103.65510623174904,11,30,102,17138
38097,bus_stops,opp galmon s'pore,25169,1.32774944401039,103.6545005560022,11,30,102,17140
38098,bus_stops,becton dickinson med,25171,1.32546645428693,103.65711196773576,11,30,102,17142
38099,bus_stops,sew-eurodrive,25179,1.32529138897633,103.65711333297114,11,30,102,17083
38100,bus_stops,bef tuas dr 1,25181,1.32385296919519,103.65881324089644,11,30,102,17087
38101,bus_stops,soon heng glass,25189,1.32383972198116,103.65861666698132,11,30,102,17085
38102,bus_stops,asiatic engrg,25191,1.32129979633271,103.6596844024505,11,30,102,2402
38103,bus_stops,rockwool bldg materials,25199,1.32109472197296,103.65933166702904,11,30,102,2402
38104,bus_stops,aft tuas rd,25201,1.31926000001423,103.65870833303144,11,30,102,2401
38105,bus_stops,bef tuas rd,25209,1.31930805600666,103.65880916700372,11,30,102,2401
38106,bus_stops,aft tuas ave 2,25219,1.32877104016653,103.65692226679496,11,30,102,29835
38107,bus_stops,raffles country club,25221,1.33470589408796,103.65153114279173,11,30,203,20705
38108,bus_stops,crown beverage cans s'pore,25229,1.33371272924751,103.65176249706444,11,30,102,29830
38109,bus_stops,opp asia-pacific brewery,25231,1.3386589540233,103.64740272813636,11,30,203,20705
38110,bus_stops,asia-pacific brewery,25239,1.33740500002037,103.64795499996724,11,30,102,29830
38111,bus_stops,aft tuas west rd,25249,1.33985499996776,103.64535166698558,11,30,176,22257
38112,bus_stops,s'pore rail test ctr,25251,1.345284,103.640183,11,30,203,27099
38113,bus_stops,bef tuas west dr,25259,1.34418817757747,103.6407070702331,11,30,176,13114
38114,bus_stops,tuas checkpt,25269,1.34777150726774,103.63746924027154,11,30,203,16093
38115,bus_stops,ych distripk,25321,1.31765021571604,103.6564457850944,11,30,102,2405
38116,bus_stops,mapletree logistics,25329,1.31779138900842,103.65646249999054,11,30,102,10708
38117,bus_stops,chugoku marine paints,25331,1.32019777799085,103.6538130560161,11,30,102,10708
38118,bus_stops,opp chugoku marine paints,25339,1.32018179763398,103.65396888287178,11,30,102,2405
38119,bus_stops,bef tuas ave 2,25341,1.32194305599571,103.6519888889781,11,30,102,2404
38120,bus_stops,times printers,25349,1.32159222133434,103.65248184445196,11,30,102,2404
38121,bus_stops,hart engrg pte ltd,25351,1.32396971577017,103.65303152916468,11,30,102,17155
38122,bus_stops,opp hart engrg pte ltd,25359,1.32365000001897,103.6529238890272,11,30,102,17155
38123,bus_stops,yan san metals pte ltd,25361,1.32495846442648,103.65112458286887,11,30,102,17134
38124,bus_stops,opp yan san metals,25369,1.32513576890329,103.65147255685936,11,30,102,17144
38125,bus_stops,aft tuas ave 4,25371,1.32387805603322,103.64917444402576,11,30,102,17135
38126,bus_stops,aft tuas ave 6,25379,1.3242164088822,103.64900097889706,11,30,102,17131
38127,bus_stops,wyn2000 logistics ctr,25381,1.32556305598951,103.64739583301906,11,30,102,33535
38128,bus_stops,aft tuas ave 8,25389,1.32595623010711,103.64720536104248,11,30,102,33535
38129,bus_stops,bef pioneer rd,25391,1.32896999391116,103.63704332757344,11,30,176,35068
38130,bus_stops,aft pioneer rd,25399,1.32923865523658,103.63794454078864,11,30,279,9230
38131,bus_stops,bef tuas ter,25411,1.34387062081224,103.63830559259954,11,30,176,24846
38132,bus_stops,aft tuas ter,25419,1.3443890810874,103.63837611639327,11,30,176,30980
38133,bus_stops,opp tuas lk stn,25421,1.3414665264837,103.63745040018382,11,30,176,34978
38134,bus_stops,tuas lk stn,25429,1.34055807307548,103.63696536000046,11,30,176,16095
38135,bus_stops,super continental,25431,1.33897644927954,103.63658739973076,11,30,176,31198
38136,bus_stops,opp super continental,25439,1.33912525432561,103.63642647473378,11,30,176,36249
38137,bus_stops,bef pioneer rd,25441,1.33483211759061,103.6351235369854,11,30,176,32695
38138,bus_stops,aft pioneer rd,25449,1.33559254994067,103.63488564434364,11,30,176,24625
38139,bus_stops,aft tuas west st,25451,1.3322832999168,103.63410305264571,11,30,176,24590
38140,bus_stops,opp tuas west st,25459,1.33279999997118,103.63412166700834,11,30,176,16100
38141,bus_stops,aft tuas west ave,25461,1.32944826490136,103.63291879027564,11,30,176,24587
38142,bus_stops,bef tuas west ave,25469,1.32929472200012,103.63264583299014,11,30,176,35072
38143,bus_stops,opp s'pore epson ind,25471,1.33552353410516,103.64184123007809,11,30,176,16117
38144,bus_stops,s'pore epson ind,25479,1.33552805597987,103.64162972197276,11,30,176,16117
38145,bus_stops,opp super continental,25491,1.33901033639652,103.63816647849173,11,30,176,33217
38146,bus_stops,super continental,25499,1.33874972198024,103.63823777800012,11,30,176,17075
38147,bus_stops,kee wee hup kee,25501,1.33379055380717,103.6436358584241,11,30,102,17091
38148,bus_stops,opp kee wee hup kee,25509,1.33355930464673,103.64364939022576,11,30,102,17091
38149,bus_stops,michelman,25511,1.32981500001918,103.64080472198737,11,30,102,17117
38150,bus_stops,opp michelman,25519,1.32981451584967,103.6409965426425,11,30,102,17117
38151,bus_stops,st kinetics,25531,1.332349,103.645156,11,30,102,17105
38152,bus_stops,fujifilm,25539,1.332311,103.64507,11,30,102,17094
38153,bus_stops,pec,25541,1.329782,103.647851,11,30,102,17095
38154,bus_stops,cast laboratories,25549,1.329815,103.647687,11,30,102,17095
38155,bus_stops,garmco,25551,1.325522,103.645927,11,30,102,33539
38156,bus_stops,lee welded mesh,25559,1.325651,103.645879,11,30,102,16108
38157,bus_stops,aft tuas cres,25561,1.31836,103.637711,11,30,279,8772
38158,bus_stops,bef tuas cres,25569,1.318191,103.637247,11,30,279,8898
38159,bus_stops,opp west star,25571,1.315444,103.635242,11,30,279,5343
38160,bus_stops,west star,25579,1.315542,103.634947,11,30,280,8912
38161,bus_stops,crown equipment,25589,1.328334,103.648426,11,30,102,33537
38162,bus_stops,opp wyeth pharmaceuticals,25591,1.310246,103.63509,11,30,279,8921
38163,bus_stops,wyeth pharmaceuticals,25599,1.30943,103.635806,11,30,280,6063
38164,bus_stops,pfizer global,25601,1.301632,103.634717,11,30,280,6059
38165,bus_stops,merck sharp & dohme,25609,1.301942,103.634519,11,30,280,8865
38166,bus_stops,opp westlink two,25611,1.297703,103.633033,11,30,280,8859
38167,bus_stops,starburst engrg,25621,1.294382,103.631889,11,30,280,8820
38168,bus_stops,container connections,25631,1.290329,103.631397,11,30,280,9007
38169,bus_stops,opp roche s'pore tech,25641,1.296157,103.638434,11,30,280,9056
38170,bus_stops,novartis,25651,1.299345,103.63553,11,30,280,11408
38171,bus_stops,bef tuas bay lk,25661,1.293361,103.639925,11,30,279,6635
38172,bus_stops,aft tuas bay lk,25669,1.293396,103.639523,11,30,279,6635
38173,bus_stops,bef offshore marine ctr,25671,1.294546,103.641614,11,30,279,6637
38174,bus_stops,bef tuas west ave,25681,1.332541,103.637033,11,30,176,24623
38175,bus_stops,aft tuas west ave,25689,1.332109,103.637126,11,30,176,32686
38176,bus_stops,aft tuas west rd stn,25691,1.328519,103.639669,11,30,279,21234
38177,bus_stops,glaxosmithkline,25701,1.295593,103.627651,11,30,280,8838
38178,bus_stops,edgen murray,25709,1.295671,103.627284,11,30,280,9022
38179,bus_stops,opp the index,25711,1.288627,103.625073,11,30,332,9032
38180,bus_stops,the index,25719,1.289014,103.624893,11,30,332,8993
38181,bus_stops,opp abbott,25721,1.2851115,103.6282915,11,30,332,5359
38182,bus_stops,abbott,25729,1.284932,103.628258,11,30,332,10686
38183,bus_stops,halliburton,25741,1.280501,103.62711,11,30,332,9150
38184,bus_stops,bef tuas sth ave 14,25751,1.278059,103.621663,11,30,332,11361
38185,bus_stops,opp rec s'pore,25761,1.275062,103.624222,11,30,332,9129
38186,bus_stops,aft tuas sth st 7,25771,1.274334,103.632329,11,30,332,9105
38187,bus_stops,opp sls,25781,1.276398,103.635811,11,30,332,9090
38188,bus_stops,bef tuas sth ave 10,25791,1.28202,103.636126,11,30,332,8986
38189,bus_stops,bef tuas sth ave 7,25801,1.28451,103.634186,11,30,332,8999
38190,bus_stops,bef tuas ave 7,25811,1.332261,103.643199,11,30,102,17104
38191,bus_stops,aft tuas ave 7,25819,1.332495,103.64353,11,30,102,17119
38192,bus_stops,tuas amenity ctr,25821,1.317492,103.652589,11,30,279,9232
38193,bus_stops,bef tuas ave 11,26011,1.31922965607898,103.64876709883724,11,30,279,4035
38194,bus_stops,progress galvanizing,26019,1.318612,103.648062,11,30,279,4259
38195,bus_stops,bef tuas ave 13,26021,1.3172613938167,103.64693086349152,11,30,279,4036
38196,bus_stops,chia hock trading co,26029,1.317805,103.647257,11,30,279,4036
38197,bus_stops,hiap seng engrg ltd,26031,1.31548257210498,103.64524684749752,11,30,279,4257
38198,bus_stops,asia polyurethane,26039,1.316062,103.645623,11,30,279,4265
38199,bus_stops,hiap seng engrg ltd,26041,1.314711,103.643052,11,30,279,4257
38200,bus_stops,damen shipyard,26049,1.31486576449382,103.64275148813714,11,30,279,4257
38201,bus_stops,blasting abrasives,26051,1.316385,103.641295,11,30,279,4257
38202,bus_stops,paxocean,26059,1.31672777803073,103.64083888900358,11,30,279,4257
38203,bus_stops,bs development,26061,1.318186,103.639406,11,30,279,8775
38204,bus_stops,aft tuas ave 16,26069,1.31850277800807,103.63897555599392,11,30,279,8775
38205,bus_stops,unifine star petrochem,26071,1.320508,103.637024,11,30,279,4833
38206,bus_stops,bef tuas loop,26079,1.32060611102859,103.6367552779852,11,30,279,4833
38207,bus_stops,bef tuas ave 18a,26081,1.322491,103.634908,11,30,279,4834
38208,bus_stops,bef tuas ave 20,26089,1.32215171578031,103.63510021174817,11,30,279,20990
38209,bus_stops,rotary engrg,26091,1.324656,103.636135,11,30,279,20989
38210,bus_stops,bef tuas ave 13,26099,1.32464249366642,103.6359968657898,11,30,279,20989
38211,bus_stops,basf sth east asia,26101,1.326868,103.638144,11,30,279,20987
38212,bus_stops,bef tuas ave 11,26109,1.32727742846476,103.63849052734984,11,30,279,20987
38213,bus_stops,tru-marine,26111,1.31464305600075,103.6542583329887,11,30,279,4837
38214,bus_stops,bef tuas amenity ctr,26121,1.31736840181558,103.65136419209274,11,30,279,12009
38215,bus_stops,aft tuas cres,26131,1.31902277799591,103.64969999999404,11,30,279,4838
38216,bus_stops,mectron engrg,26141,1.32668624650782,103.6402558570377,11,30,279,20980
38217,bus_stops,tuas lot,26151,1.32452998769194,103.64252271521325,11,30,279,20980
38218,bus_stops,3nc s'pore,26161,1.32238325656852,103.6448005401494,11,30,279,4268
38219,bus_stops,richee engrg,26171,1.32013250000852,103.64712138903369,11,30,279,4037
38220,bus_stops,opp msd,26201,1.32695291537121,103.63192950215767,11,30,176,24587
38221,bus_stops,msd,26209,1.32692000001177,103.63175333302225,11,30,176,35072
38222,bus_stops,framo s'pore pte ltd,26211,1.2909661076742,103.6368386816709,11,30,280,4229
38223,bus_stops,opp yls steel,26221,1.29324977797865,103.63700231055886,11,30,280,4229
38224,bus_stops,aft tuas sth ave 2,26241,1.32051139798651,103.63084994911132,11,30,176,8791
38225,bus_stops,bef tuas sth ave 2,26249,1.32047370757812,103.63121830364248,11,30,280,10473
38226,bus_stops,bef tuas sth ave 2,26251,1.31744784261205,103.62972683501113,11,30,176,8922
38227,bus_stops,aft tuas sth ave 2,26259,1.31751639387096,103.63011079068616,11,30,280,8792
38228,bus_stops,aft tuas sth ave 4,26261,1.31470906872568,103.62871219060813,11,30,176,8922
38229,bus_stops,bef tuas sth ave 4,26269,1.3143583329901,103.62895500001656,11,30,280,8792
38230,bus_stops,aft tuas sth ave 4,26279,1.31133425245546,103.6278418960082,11,30,280,8926
38231,bus_stops,aft tuas sth st 2,26289,1.30854575415228,103.62682065616312,11,30,280,8885
38232,bus_stops,bef tuas sth ave 6,26299,1.30510954355111,103.62556346611817,11,30,280,1522
38233,bus_stops,aft tuas sth ave 6,26311,1.30228826515768,103.62978115947504,11,30,280,4222
38234,bus_stops,bef tuas sth st 2,26321,1.30603953289231,103.63116893582946,11,30,280,4222
38235,bus_stops,aft tuas sth st 2,26331,1.30869957612651,103.63213426017336,11,30,280,8908
38236,bus_stops,tuas technology pk,26349,1.3119396916744,103.62993851893346,11,30,280,7246
38237,bus_stops,see hup seng,26369,1.2984699944142,103.62308583345812,11,30,280,8829
38238,bus_stops,yong nam,26379,1.29387380677403,103.62192147229634,11,30,280,3195
38239,bus_stops,bef tuas sth ave 5,26389,1.29055080908937,103.62453377233186,11,30,280,1526
38240,bus_stops,aft tuas view cres,26399,1.28949499042217,103.627460343254,11,30,280,4044
38241,bus_stops,multico,26409,1.28912909258559,103.63019873280872,11,30,280,1517
38242,bus_stops,aft tuas view circuit,26419,1.28891937327423,103.63301962123198,11,30,280,4245
38243,bus_stops,bef tuas sth ave 9,26429,1.28869749978137,103.63586909363458,11,30,280,4245
38244,bus_stops,aft tuas sth ave 9,26431,1.29448159014169,103.63619121489278,11,30,280,9059
38245,bus_stops,bef tuas sth ave 7,26441,1.29568927488087,103.63296571362544,11,30,280,5232
38246,bus_stops,bef tuas sth ave 5,26451,1.29689770170555,103.62977787735204,11,30,280,8817
38247,bus_stops,aft tuas sth ave 8,26461,1.29946472196917,103.62876777798095,11,30,280,8844
38248,bus_stops,hall 11 blk 55,27011,1.35586334559449,103.68610938870162,11,32,307,24959
38249,bus_stops,hall 15,27021,1.35324138896679,103.68192916699402,11,32,307,24959
38250,bus_stops,hall 12,27031,1.35186815681876,103.68051749839924,11,32,307,24959
38251,bus_stops,nie cp 7,27041,1.35071936245692,103.67864247139184,11,32,307,15879
38252,bus_stops,nie lib,27051,1.34845333297072,103.67665805600424,11,32,307,15879
38253,bus_stops,sch of adm,27061,1.34984722128218,103.68387082088056,11,32,307,15876
38254,bus_stops,blk 41,27069,1.35008972199881,103.68418444402792,11,32,307,15876
38255,bus_stops,nanyang cres halls,27071,1.35507533539502,103.68452767084536,11,32,307,24959
38256,bus_stops,opp blk 271 cp,27091,1.34910999998031,103.70388500000492,11,13,259,25911
38257,bus_stops,blk 271 cp,27099,1.35023689448473,103.70360999821403,11,13,183,26087
38258,bus_stops,opp westwood sec sch,27101,1.35259472200365,103.70111638902962,11,13,259,26094
38259,bus_stops,westwood sec sch,27109,1.35309472199852,103.70082305601868,11,13,183,35158
38260,bus_stops,bef nanyang ave,27121,1.35682305601032,103.69521277798744,11,32,282,20677
38261,bus_stops,opp nanyang ave,27129,1.35733217246828,103.69516041986128,11,32,281,14792
38262,bus_stops,blk 932,27131,1.34193999997072,103.6885297219715,11,13,259,33144
38263,bus_stops,blk 934,27139,1.34202746082141,103.68898154351334,11,13,259,35736
